CountDense,CountActivation,CountDropout,CountFlatten,CountInputLayer,CountConv1D,CountConv2D,CountConv3D,CountMaxPooling1D,CountMaxPooling2D,CountMaxPooling3D,CountSimpleRNN,CountGRU,CountLSTM,CountEmbedding,CountBatchNormalization,CountLayerNormalization,Countsoftmax,Countrelu,Counttanh,Countsigmoid,Counthard_sigmoid,Countexponential,Countlinear,CountL1,CountL2,CountL1L2,Model_File,Total_Params,Trainable_Params,Num_Neurons,Max_Neurons,Min_Neurons,Max_Dimension_Input,Min_Dimension_Input,Max_Dimension_Output,Min_Dimension_Output,Max_Input_Output_Dimension_Mismatch_Count,Max_Dropout_Rate,Min_Dropout_Rate,Number_of_Layers,Layer_Diversity,Activation_Presence,Avg_Params_Per_Layer,Input_Output_Mismatch_Count_Layer,Buggy
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2141_71351646_Layer_buggy.h5,8250,8250,2,30,30,169,30,169,30,0,0.0,0.0,2,2,1.0,4125.0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2142_71351646_Layer_buggy.h5,8250,8250,2,30,30,169,30,169,30,0,0.0,0.0,2,2,1.0,4125.0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2143_71351646_Layer_buggy.h5,8250,8250,2,30,30,169,30,169,30,0,0.0,0.0,2,2,1.0,4125.0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2144_71351646_Layer_buggy.h5,8250,8250,2,30,30,169,30,169,30,0,0.0,0.0,2,2,1.0,4125.0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2145_71351646_Layer_buggy.h5,8250,8250,2,30,30,169,30,169,30,0,0.0,0.0,2,2,1.0,4125.0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2146_71351646_Layer_buggy.h5,8250,8250,2,30,30,169,30,169,30,0,0.0,0.0,2,2,1.0,4125.0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2147_71351646_Layer_buggy.h5,8250,8250,2,30,30,169,30,169,30,0,0.0,0.0,2,2,1.0,4125.0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2148_71351646_Layer_buggy.h5,8250,8250,2,30,30,169,30,169,30,0,0.0,0.0,2,2,1.0,4125.0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2149_71351646_Layer_buggy.h5,8250,8250,2,30,30,169,30,169,30,0,0.0,0.0,2,2,1.0,4125.0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2150_71351646_Layer_buggy.h5,8250,8250,2,30,30,169,30,169,30,0,0.0,0.0,2,2,1.0,4125.0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2151_71351646_Layer_buggy.h5,8250,8250,2,30,30,169,30,169,30,0,0.0,0.0,2,2,1.0,4125.0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2152_71351646_Layer_buggy.h5,8250,8250,2,30,30,169,30,169,30,0,0.0,0.0,2,2,1.0,4125.0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2153_71351646_Layer_buggy.h5,8250,8250,2,30,30,169,30,169,30,0,0.0,0.0,2,2,1.0,4125.0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2154_71351646_Layer_buggy.h5,8250,8250,2,30,30,169,30,169,30,0,0.0,0.0,2,2,1.0,4125.0,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,2169_71494820_Layer_buggy.h5,152578,152578,4,128,1,160,32,160,1,0,0.2,0.1,7,3,0.5714285714285714,21796.85714285714,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,2170_71494820_Layer_buggy.h5,152578,152578,4,128,1,160,32,160,1,0,0.2,0.1,7,3,0.5714285714285714,21796.85714285714,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,2171_71494820_Layer_buggy.h5,152578,152578,4,128,1,160,32,160,1,0,0.2,0.1,7,3,0.5714285714285714,21796.85714285714,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,2172_71494820_Layer_buggy.h5,152578,152578,4,128,1,160,32,160,1,0,0.2,0.1,7,3,0.5714285714285714,21796.85714285714,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,2173_71494820_Layer_buggy.h5,152578,152578,4,128,1,160,32,160,1,0,0.2,0.1,7,3,0.5714285714285714,21796.85714285714,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,2174_71494820_Layer_buggy.h5,152578,152578,4,128,1,160,32,160,1,0,0.2,0.1,7,3,0.5714285714285714,21796.85714285714,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,2175_71494820_Layer_buggy.h5,152578,152578,4,128,1,160,32,160,1,0,0.2,0.1,7,3,0.5714285714285714,21796.85714285714,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,2176_71494820_Layer_buggy.h5,152578,152578,4,128,1,160,32,160,1,0,0.2,0.1,7,3,0.5714285714285714,21796.85714285714,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,2177_71494820_Layer_buggy.h5,152578,152578,4,128,1,160,32,160,1,0,0.2,0.1,7,3,0.5714285714285714,21796.85714285714,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,2178_71494820_Layer_buggy.h5,152578,152578,4,128,1,160,32,160,1,0,0.2,0.1,7,3,0.5714285714285714,21796.85714285714,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,2179_71494820_Layer_buggy.h5,152578,152578,4,128,1,160,32,160,1,0,0.2,0.1,7,3,0.5714285714285714,21796.85714285714,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,2180_71494820_Layer_buggy.h5,152578,152578,4,128,1,160,32,160,1,0,0.2,0.1,7,3,0.5714285714285714,21796.85714285714,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,2181_71494820_Layer_buggy.h5,152578,152578,4,128,1,160,32,160,1,0,0.2,0.1,7,3,0.5714285714285714,21796.85714285714,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,2182_71494820_Layer_buggy.h5,152578,152578,4,128,1,160,32,160,1,0,0.2,0.1,7,3,0.5714285714285714,21796.85714285714,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,2183_71494820_Layer_buggy.h5,152578,152578,4,128,1,160,32,160,1,0,0.2,0.1,7,3,0.5714285714285714,21796.85714285714,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,2184_71494820_Layer_buggy.h5,152578,152578,4,128,1,160,32,160,1,0,0.2,0.1,7,3,0.5714285714285714,21796.85714285714,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,2185_71494820_Layer_buggy.h5,152578,152578,4,128,1,160,32,160,1,0,0.2,0.1,7,3,0.5714285714285714,21796.85714285714,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,2186_71494820_Layer_buggy.h5,152578,152578,4,128,1,160,32,160,1,0,0.2,0.1,7,3,0.5714285714285714,21796.85714285714,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,2187_71494820_Layer_buggy.h5,152578,152578,4,128,1,160,32,160,1,0,0.2,0.1,7,3,0.5714285714285714,21796.85714285714,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,2188_71494820_Layer_buggy.h5,152578,152578,4,128,1,160,32,160,1,0,0.2,0.1,7,3,0.5714285714285714,21796.85714285714,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,2189_71494820_Layer_buggy.h5,152578,152578,4,128,1,160,32,160,1,0,0.2,0.1,7,3,0.5714285714285714,21796.85714285714,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,2190_71494820_Layer_buggy.h5,152578,152578,4,128,1,160,32,160,1,0,0.2,0.1,7,3,0.5714285714285714,21796.85714285714,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,2191_71494820_Layer_buggy.h5,152578,152578,4,128,1,160,32,160,1,0,0.2,0.1,7,3,0.5714285714285714,21796.85714285714,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,2192_71494820_Layer_buggy.h5,152578,152578,4,128,1,160,32,160,1,0,0.2,0.1,7,3,0.5714285714285714,21796.85714285714,0,1
1,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,1,0,0,0,0,0,0,2193_71494820_Layer_buggy.h5,152578,152578,4,128,1,160,32,160,1,0,0.2,0.1,7,3,0.5714285714285714,21796.85714285714,0,1
2,0,4,1,0,0,6,0,0,3,0,0,0,0,0,7,0,1,7,0,0,0,0,0,0,0,0,2218_72440268_Layer_buggy.h5,437610,437610,8,128,10,1152,1,1152,3,0,0.5,0.2,23,6,0.3478260869565217,19026.52173913044,0,1
2,0,4,1,0,0,6,0,0,3,0,0,0,0,0,7,0,1,7,0,0,0,0,0,0,0,0,2219_72440268_Layer_buggy.h5,437610,437610,8,128,10,1152,1,1152,3,0,0.5,0.2,23,6,0.3478260869565217,19026.52173913044,0,1
2,0,4,1,0,0,6,0,0,3,0,0,0,0,0,7,0,1,7,0,0,0,0,0,0,0,0,2220_72440268_Layer_buggy.h5,437610,437610,8,128,10,1152,1,1152,3,0,0.5,0.2,23,6,0.3478260869565217,19026.52173913044,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2326_73457069_Layer_buggy.h5,10451,10451,2,50,1,10000,1,50,1,1,0.0,0.0,2,2,1.0,5225.5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2327_73457069_Layer_buggy.h5,10451,10451,2,50,1,10000,1,50,1,1,0.0,0.0,2,2,1.0,5225.5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2328_73457069_Layer_buggy.h5,10451,10451,2,50,1,10000,1,50,1,1,0.0,0.0,2,2,1.0,5225.5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2329_73457069_Layer_buggy.h5,10451,10451,2,50,1,10000,1,50,1,1,0.0,0.0,2,2,1.0,5225.5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2330_73457069_Layer_buggy.h5,10451,10451,2,50,1,10000,1,50,1,1,0.0,0.0,2,2,1.0,5225.5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2331_73457069_Layer_buggy.h5,10451,10451,2,50,1,10000,1,50,1,1,0.0,0.0,2,2,1.0,5225.5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2332_73457069_Layer_buggy.h5,10451,10451,2,50,1,10000,1,50,1,1,0.0,0.0,2,2,1.0,5225.5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2333_73457069_Layer_buggy.h5,10451,10451,2,50,1,10000,1,50,1,1,0.0,0.0,2,2,1.0,5225.5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2334_73457069_Layer_buggy.h5,10451,10451,2,50,1,10000,1,50,1,1,0.0,0.0,2,2,1.0,5225.5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2335_73457069_Layer_buggy.h5,10451,10451,2,50,1,10000,1,50,1,1,0.0,0.0,2,2,1.0,5225.5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2336_73457069_Layer_buggy.h5,10451,10451,2,50,1,10000,1,50,1,1,0.0,0.0,2,2,1.0,5225.5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2337_73457069_Layer_buggy.h5,10451,10451,2,50,1,10000,1,50,1,1,0.0,0.0,2,2,1.0,5225.5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2338_73457069_Layer_buggy.h5,10451,10451,2,50,1,10000,1,50,1,1,0.0,0.0,2,2,1.0,5225.5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2339_73457069_Layer_buggy.h5,10451,10451,2,50,1,10000,1,50,1,1,0.0,0.0,2,2,1.0,5225.5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2340_73457069_Layer_buggy.h5,10451,10451,2,50,1,10000,1,50,1,1,0.0,0.0,2,2,1.0,5225.5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2341_73457069_Layer_buggy.h5,10451,10451,2,50,1,10000,1,50,1,1,0.0,0.0,2,2,1.0,5225.5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2342_73457069_Layer_buggy.h5,10451,10451,2,50,1,10000,1,50,1,1,0.0,0.0,2,2,1.0,5225.5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2343_73457069_Layer_buggy.h5,10451,10451,2,50,1,10000,1,50,1,1,0.0,0.0,2,2,1.0,5225.5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2344_73457069_Layer_buggy.h5,10451,10451,2,50,1,10000,1,50,1,1,0.0,0.0,2,2,1.0,5225.5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2345_73457069_Layer_buggy.h5,10451,10451,2,50,1,10000,1,50,1,1,0.0,0.0,2,2,1.0,5225.5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2346_73457069_Layer_buggy.h5,10451,10451,2,50,1,10000,1,50,1,1,0.0,0.0,2,2,1.0,5225.5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2347_73457069_Layer_buggy.h5,10451,10451,2,50,1,10000,1,50,1,1,0.0,0.0,2,2,1.0,5225.5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2348_73457069_Layer_buggy.h5,10451,10451,2,50,1,10000,1,50,1,1,0.0,0.0,2,2,1.0,5225.5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2349_73457069_Layer_buggy.h5,10451,10451,2,50,1,10000,1,50,1,1,0.0,0.0,2,2,1.0,5225.5,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2350_73457069_Layer_buggy.h5,10451,10451,2,50,1,10000,1,50,1,1,0.0,0.0,2,2,1.0,5225.5,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2401_73765263_Layer_buggy.h5,58978,58978,2,10,8,2560,8,2560,8,0,0.0,0.0,4,2,0.5,14744.5,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2402_73765263_Layer_buggy.h5,58978,58978,2,10,8,2560,8,2560,8,0,0.0,0.0,4,2,0.5,14744.5,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2403_73765263_Layer_buggy.h5,58978,58978,2,10,8,2560,8,2560,8,0,0.0,0.0,4,2,0.5,14744.5,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2404_73765263_Layer_buggy.h5,58978,58978,2,10,8,2560,8,2560,8,0,0.0,0.0,4,2,0.5,14744.5,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2405_73765263_Layer_buggy.h5,58978,58978,2,10,8,2560,8,2560,8,0,0.0,0.0,4,2,0.5,14744.5,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2406_73765263_Layer_buggy.h5,58978,58978,2,10,8,2560,8,2560,8,0,0.0,0.0,4,2,0.5,14744.5,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2407_73765263_Layer_buggy.h5,58978,58978,2,10,8,2560,8,2560,8,0,0.0,0.0,4,2,0.5,14744.5,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2408_73765263_Layer_buggy.h5,58978,58978,2,10,8,2560,8,2560,8,0,0.0,0.0,4,2,0.5,14744.5,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2409_73765263_Layer_buggy.h5,58978,58978,2,10,8,2560,8,2560,8,0,0.0,0.0,4,2,0.5,14744.5,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2410_73765263_Layer_buggy.h5,58978,58978,2,10,8,2560,8,2560,8,0,0.0,0.0,4,2,0.5,14744.5,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2411_73765263_Layer_buggy.h5,58978,58978,2,10,8,2560,8,2560,8,0,0.0,0.0,4,2,0.5,14744.5,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2412_73765263_Layer_buggy.h5,58978,58978,2,10,8,2560,8,2560,8,0,0.0,0.0,4,2,0.5,14744.5,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2413_73765263_Layer_buggy.h5,58978,58978,2,10,8,2560,8,2560,8,0,0.0,0.0,4,2,0.5,14744.5,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2414_73765263_Layer_buggy.h5,58978,58978,2,10,8,2560,8,2560,8,0,0.0,0.0,4,2,0.5,14744.5,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2415_73765263_Layer_buggy.h5,58978,58978,2,10,8,2560,8,2560,8,0,0.0,0.0,4,2,0.5,14744.5,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2416_73765263_Layer_buggy.h5,58978,58978,2,10,8,2560,8,2560,8,0,0.0,0.0,4,2,0.5,14744.5,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2417_73765263_Layer_buggy.h5,58978,58978,2,10,8,2560,8,2560,8,0,0.0,0.0,4,2,0.5,14744.5,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2418_73765263_Layer_buggy.h5,58978,58978,2,10,8,2560,8,2560,8,0,0.0,0.0,4,2,0.5,14744.5,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2419_73765263_Layer_buggy.h5,58978,58978,2,10,8,2560,8,2560,8,0,0.0,0.0,4,2,0.5,14744.5,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2420_73765263_Layer_buggy.h5,58978,58978,2,10,8,2560,8,2560,8,0,0.0,0.0,4,2,0.5,14744.5,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2421_73765263_Layer_buggy.h5,58978,58978,2,10,8,2560,8,2560,8,0,0.0,0.0,4,2,0.5,14744.5,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2422_73765263_Layer_buggy.h5,58978,58978,2,10,8,2560,8,2560,8,0,0.0,0.0,4,2,0.5,14744.5,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2423_73765263_Layer_buggy.h5,58978,58978,2,10,8,2560,8,2560,8,0,0.0,0.0,4,2,0.5,14744.5,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2424_73765263_Layer_buggy.h5,58978,58978,2,10,8,2560,8,2560,8,0,0.0,0.0,4,2,0.5,14744.5,0,1
2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2425_73765263_Layer_buggy.h5,58978,58978,2,10,8,2560,8,2560,8,0,0.0,0.0,4,2,0.5,14744.5,0,1
2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2476_76132850_Layer_buggy.h5,4438,4438,3,100,10,100,1,100,1,0,0.0,0.0,5,4,0.6,887.6,0,1
2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2477_76132850_Layer_buggy.h5,4438,4438,3,100,10,100,1,100,1,0,0.0,0.0,5,4,0.6,887.6,0,1
2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2478_76132850_Layer_buggy.h5,4438,4438,3,100,10,100,1,100,1,0,0.0,0.0,5,4,0.6,887.6,0,1
2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2479_76132850_Layer_buggy.h5,4438,4438,3,100,10,100,1,100,1,0,0.0,0.0,5,4,0.6,887.6,0,1
2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2480_76132850_Layer_buggy.h5,4438,4438,3,100,10,100,1,100,1,0,0.0,0.0,5,4,0.6,887.6,0,1
2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2481_76132850_Layer_buggy.h5,4438,4438,3,100,10,100,1,100,1,0,0.0,0.0,5,4,0.6,887.6,0,1
2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2482_76132850_Layer_buggy.h5,4438,4438,3,100,10,100,1,100,1,0,0.0,0.0,5,4,0.6,887.6,0,1
2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2483_76132850_Layer_buggy.h5,4438,4438,3,100,10,100,1,100,1,0,0.0,0.0,5,4,0.6,887.6,0,1
2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2484_76132850_Layer_buggy.h5,4438,4438,3,100,10,100,1,100,1,0,0.0,0.0,5,4,0.6,887.6,0,1
2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2485_76132850_Layer_buggy.h5,4438,4438,3,100,10,100,1,100,1,0,0.0,0.0,5,4,0.6,887.6,0,1
2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2486_76132850_Layer_buggy.h5,4438,4438,3,100,10,100,1,100,1,0,0.0,0.0,5,4,0.6,887.6,0,1
2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2487_76132850_Layer_buggy.h5,4438,4438,3,100,10,100,1,100,1,0,0.0,0.0,5,4,0.6,887.6,0,1
2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2488_76132850_Layer_buggy.h5,4438,4438,3,100,10,100,1,100,1,0,0.0,0.0,5,4,0.6,887.6,0,1
2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2489_76132850_Layer_buggy.h5,4438,4438,3,100,10,100,1,100,1,0,0.0,0.0,5,4,0.6,887.6,0,1
2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2490_76132850_Layer_buggy.h5,4438,4438,3,100,10,100,1,100,1,0,0.0,0.0,5,4,0.6,887.6,0,1
2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2491_76132850_Layer_buggy.h5,4438,4438,3,100,10,100,1,100,1,0,0.0,0.0,5,4,0.6,887.6,0,1
2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2492_76132850_Layer_buggy.h5,4438,4438,3,100,10,100,1,100,1,0,0.0,0.0,5,4,0.6,887.6,0,1
2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2493_76132850_Layer_buggy.h5,4438,4438,3,100,10,100,1,100,1,0,0.0,0.0,5,4,0.6,887.6,0,1
2,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2494_76132850_Layer_buggy.h5,4438,4438,3,100,10,100,1,100,1,0,0.0,0.0,5,4,0.6,887.6,0,1
